"id","Seen_StarWars","Fan","Han_Solo","Luke_Skywalker","Princess.Leia","Anakin.Skywalker","Obi_Wan","Emperor_Palpatine","Darth_Vader","Lando_Calrissian","Boba.Fett","C3P0","R2D2","Jar_Jar_Binks","Padme_Amidala","Yoda","Who_shot_first","Gender","Age","Household_Income","Education"
3288714697,"Yes","No","Somewhat favorably","Somewhat favorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Very unfavorably","Very unfavorably","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Somewhat favorably","I don't understand this question","Female",24,"$0 - $24,999","High school degree"
3288713721,"Yes","No","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Unfamiliar (N/A)","Very unfavorably","Unfamiliar (N/A)","Somewhat unfavorably","Very favorably","Very favorably","Somewhat unfavorably","Unfamiliar (N/A)","Very favorably","I don't understand this question","Female",29,"$0 - $24,999","Some college or Associate degree"
3288713570,"Yes","Yes","Very favorably","Very favorably","Very favorably","Somewhat unfavorably","Very favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat unfavorably","Somewhat favorably","Very favorably","Somewhat unfavorably","Somewhat unfavorably","Very favorably","Greedo","Female",46,"$100,000 - $149,999","Bachelor degree"
3288712832,"Yes","Yes","Very favorably","","Somewhat favorably","Somewhat favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Very favorably","Han","Female",55,"$25,000 - $49,999","Some college or Associate degree"
3288704807,"Yes","Yes","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very favorably","Very unfavorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Greedo","Male",58,"$100,000 - $149,999","Graduate degree"
3288702291,"Yes","Yes","Very favorably","Somewhat favorably","Very favorably","Somewhat unfavorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat favorably","Very favorably","Very unfavorably","Somewhat unfavorably","Very favorably","Han","Male",30,"$150,000+","Graduate degree"
3288700554,"Yes","No","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very favorably","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Unfamiliar (N/A)","Unfamiliar (N/A)","Very favorably","Very favorably","Unfamiliar (N/A)","Unfamiliar (N/A)","Very favorably","I don't understand this question","Female",52,"$25,000 - $49,999","Bachelor degree"
3288699973,"No","","","","","","","","","","","","","","","","","Female",35,"$0 - $24,999","Bachelor degree"
3288698545,"No","","","","","","","","","","","","","","","","","Female",67,"$0 - $24,999","High school degree"
3288698085,"Yes","Yes","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Somewhat unfavorably","Very favorably","Very favorably","Han","Female",76,"$25,000 - $49,999","Graduate degree"
3288697760,"Yes","No","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Somewhat unfavorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","I don't understand this question","Female",28,"$100,000 - $149,999","Some college or Associate degree"
3288696158,"No","","","","","","","","","","","","","","","","","Male",69,"$100,000 - $149,999","Graduate degree"
3288694272,"No","","","","","","","","","","","","","","","","","Female",23,"$0 - $24,999","High school degree"
3288690295,"Yes","Yes","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very favorably","Very favorably","Very unfavorably","Neither favorably nor unfavorably (neutral)","Very favorably","Han","Male",64,"","Bachelor degree"
3288689621,"No","","","","","","","","","","","","","","","","","Female",23,"","High school degree"
3288687502,"Yes","Yes","Very favorably","Somewhat favorably","Somewhat favorably","Somewhat unfavorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat unfavorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very favorably","I don't understand this question","Female",21,"$50,000 - $99,999","Some college or Associate degree"
3288685641,"Yes","Yes","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat unfavorably","Very favorably","Very favorably","Very unfavorably","Neither favorably nor unfavorably (neutral)","Very favorably","I don't understand this question","Female",34,"$50,000 - $99,999","Graduate degree"
3288683262,"No","","","","","","","","","","","","","","","","","Female",47,"$50,000 - $99,999","Bachelor degree"
3288683105,"Yes","Yes","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Somewhat unfavorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Han","Male",18,"","Less than high school degree"
3288682774,"Yes","","","","","","","","","","","","","","","","","",NA,"",""
3288682656,"Yes","Yes","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Very favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat unfavorably","Somewhat favorably","Very unfavorably","Very favorably","Very favorably","Han","Female",38,"$50,000 - $99,999","Bachelor degree"
3288678886,"Yes","No","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Very favorably","Very favorably","Unfamiliar (N/A)","Somewhat favorably","Unfamiliar (N/A)","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Very favorably","Somewhat favorably","Unfamiliar (N/A)","Very favorably","I don't understand this question","Female",23,"$100,000 - $149,999","Some college or Associate degree"
3288675923,"Yes","Yes","Very favorably","Somewhat unfavorably","Very favorably","Very favorably","Very favorably","Unfamiliar (N/A)","Very unfavorably","Unfamiliar (N/A)","Very unfavorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","I don't understand this question","Female",19,"","Graduate degree"
3288672490,"Yes","No","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Unfamiliar (N/A)","Very favorably","Unfamiliar (N/A)","Somewhat unfavorably","Very favorably","Very favorably","Very unfavorably","Very favorably","Very favorably","Han","Female",20,"$50,000 - $99,999","Bachelor degree"
3288672409,"Yes","Yes","Very favorably","Somewhat favorably","Very favorably","Somewhat favorably","Very favorably","Very unfavorably","Somewhat unfavorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Han","Female",28,"","Some college or Associate degree"
3288672197,"No","","","","","","","","","","","","","","","","","Female",28,"$150,000+","Bachelor degree"
3288671359,"Yes","Yes","Very favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very favorably","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Very unfavorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Greedo","Female",22,"$25,000 - $49,999","Some college or Associate degree"
3288671328,"Yes","Yes","Somewhat favorably","Very favorably","Somewhat unfavorably","Somewhat unfavorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very unfavorably","Somewhat unfavorably","Very unfavorably","Very favorably","Very favorably","Very unfavorably","Neither favorably nor unfavorably (neutral)","Very favorably","Han","Female",23,"$0 - $24,999","Bachelor degree"
3288670345,"Yes","Yes","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Unfamiliar (N/A)","Very unfavorably","Somewhat unfavorably","Unfamiliar (N/A)","Very favorably","Very favorably","Unfamiliar (N/A)","Very favorably","Very favorably","Greedo","Female",35,"","Graduate degree"
3288668791,"Yes","Yes","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","I don't understand this question","Female",21,"$150,000+","Bachelor degree"
3288668404,"No","","","","","","","","","","","","","","","","","Female",36,"$25,000 - $49,999","Some college or Associate degree"
3288668176,"Yes","Yes","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat unfavorably","Somewhat favorably","Somewhat favorably","Greedo","Male",40,"$50,000 - $99,999","Some college or Associate degree"
3288666429,"No","","","","","","","","","","","","","","","","","Female",59,"$25,000 - $49,999","Bachelor degree"
3288665797,"No","","","","","","","","","","","","","","","","","Male",65,"$25,000 - $49,999","High school degree"
3288665355,"Yes","","","","","","","","","","","","","","","","","",NA,"",""
3288662617,"No","","","","","","","","","","","","","","","","","Female",41,"","Some college or Associate degree"
3288660175,"Yes","Yes","Very favorably","Somewhat favorably","Somewhat favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Very unfavorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Greedo","Female",54,"$50,000 - $99,999","Graduate degree"
3288657866,"Yes","No","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Unfamiliar (N/A)","Somewhat favorably","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Unfamiliar (N/A)","Unfamiliar (N/A)","Very favorably","I don't understand this question","Female",62,"$0 - $24,999","Graduate degree"
3288657113,"Yes","Yes","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat unfavorably","Neither favorably nor unfavorably (neutral)","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Very favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","I don't understand this question","Female",27,"$25,000 - $49,999","Bachelor degree"
3288653945,"Yes","","","","","","","","","","","","","","","","","",NA,"",""
3288653548,"Yes","Yes","","Somewhat favorably","Somewhat favorably","","Somewhat favorably","","Somewhat favorably","","","Somewhat favorably","Somewhat favorably","","","Somewhat favorably","I don't understand this question","Male",81,"$50,000 - $99,999","High school degree"
3288653332,"No","","","","","","","","","","","","","","","","","Female",60,"$0 - $24,999","High school degree"
3288653149,"Yes","Yes","Somewhat favorably","Somewhat favorably","Very favorably","Somewhat unfavorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat favorably","Somewhat unfavorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very favorably","Han","Female",20,"$150,000+","Some college or Associate degree"
3288650455,"Yes","Yes","Very favorably","Very favorably","Very favorably","Somewhat unfavorably","Very favorably","Very unfavorably","Very favorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Very unfavorably","Somewhat unfavorably","Very favorably","Han","Female",57,"","Graduate degree"
